0.000000,2249.187008,9880.831717,0.000000,3472.123124,507.609164,1891.213585,184.440532,2760.942663,5087.326088,174.140595,28.254919,77.352240,31.444015,1212.188013,3596.290931,6.137023,96.286882,2355.663611,3137.976630,0.000000,770.979772
2704.433276,0.000000,950.484207,110.313713,2871.609227,778.695491,4744.913039,97.261367,433.175264,312.031803,81.464880,9.477998,184.213968,227.303205,1519.284851,31230.291950,1246.419871,201.928337,9652.190600,73.259330,341.633240,2817.692661
5924.414884,549.196965,0.000000,3132.705622,8509.038838,9608.307105,30822.410521,1492.537442,83653.065219,152225.110689,309.830855,62.945113,4163.855323,9125.362496,7699.599073,9670.588066,1707.721286,8439.848121,15563.760129,129013.491793,1611.707694,25889.020109
2.777545,398.464827,1047.610732,0.000000,2500.135404,2556.418686,614.185069,975.192107,954.860970,3475.854966,228.665127,9.743247,4841.195199,38.240747,3606.417000,4950.650650,0.529137,439.072414,4609.480541,1613.051733,0.000000,2243.803989
8264.725170,6647.264911,9569.226429,5109.920822,0.000000,19718.530850,38727.649814,122995.999145,1580.569794,6334.202446,361.459987,16298.817853,17156.551113,414.353650,8201.172422,62718.209310,8026.815853,3651.595729,18777.125681,128933.697263,1247.347011,37082.430261
631.313167,324.075809,5687.850276,1400.691701,6721.370638,0.000000,3614.863052,666.531485,233.005112,965.637804,65.987620,61.264079,7985.569765,20.276825,4284.628962,33839.495321,1226.168514,2313.941699,9340.293978,347.522056,558.726980,14968.992616
1821.667425,1021.290510,13025.222648,685.808075,7986.757200,3969.981950,0.000000,2323.525194,247.845890,1107.157286,166.130329,428.088643,1241.073509,367.630749,753.076529,11697.471114,2662.883595,829.878650,3298.499471,991.097579,360.999735,7685.064641
330.896999,264.700146,1142.505501,905.749480,112693.990280,624.684460,765.626220,0.000000,856.571688,1532.753082,32.208037,101.373332,698.680535,9.377183,2181.974620,5934.835326,1621.433223,484.390425,293754.743394,1195.971031,215.985652,63942.991109
555.665297,73.639340,669.987631,478.869528,82555.106200,579.442129,106.243190,509.814663,0.000000,84090.714416,117.233143,47.655046,57.324853,5.899726,1358.592479,3805.718107,1068.737383,110.639743,183499.558529,1466.145910,488.091564,763.951990
802.178564,657.690810,5814.685919,4207.439114,129142.718555,864.652294,742.235192,1379.094340,100462.976152,0.000000,54.477862,60.558825,30.037732,7.066189,5194.513287,8047.487023,3192.605426,397.423597,259935.906813,2793.559497,1369.382358,2764.090995
504.637837,111.671024,71.517569,51.329080,782.519386,604.276272,886.165149,69.931569,154.923554,1200.298982,0.000000,5.902148,401.072272,2.192012,151.000351,23.698779,193.343741,92.511293,671.079133,43.505736,17.710097,94.401334
10.370957,14.274700,55.442399,15.471859,4019.154727,60.234484,94.813904,34.344377,3.097784,42.274333,5.681665,0.000000,82.534907,0.161553,53.926519,1431.793274,22.665924,7.397782,9140.928437,5.664065,3.234875,2090.397787
1139.956529,1360.879793,10383.134385,996.127740,13484.378391,9681.353093,2016.832217,129277.597179,193.218569,402.897206,104.446037,15384.257210,0.000000,13.937487,1828.557667,33892.204097,861.748344,79397.296907,18377.167461,445.217310,649.797397,3474.497095
21.788941,46.772833,51.215774,5.530797,1379.796047,24.122311,83.619435,11.136148,2.867062,19.583775,4.448121,0.267211,4.180625,0.000000,20.241907,474.182373,23.278733,5.453589,6036.818996,7.282846,1.922207,1640.912125
6570.542293,9799.870499,6051.339541,7970.173589,63150.040094,16224.860461,12499.246052,6248.892528,3600.075907,12211.943350,194.514360,1390.487134,11639.862742,206.026249,0.000000,0.296113,13789.878932,5686.379941,37277.022780,5756.655300,3482.688076,66589.329836
1818.273481,23912.199656,39667.934061,1115.594559,13926.508436,7205.281750,38549.418737,1525.672835,1752.312568,3138.782876,1.366420,4185.815382,925.736766,38.538100,0.012764,0.000000,2706.879217,1340.795332,10867.458738,1209.923865,502.929422,28587.508844
4.465385,289.505338,284.418658,0.000000,6076.052056,1310.806978,1285.770561,1560.622145,828.836689,2493.636414,52.556950,99.108394,531.523416,14.314570,3433.836097,10965.861772,0.000000,501.099661,8315.362947,3332.331296,0.000000,2354.925014
45.057047,30.761039,678.516732,366.807358,32407.848817,1046.051723,294.157681,181.887512,139.946467,234.702563,4.850902,3.074047,223.589415,0.000000,360.362690,1542.875949,305.653381,0.000000,76059.234297,585.250372,60.762156,26909.919699
4405.929077,3146.442075,10035.735424,5382.134825,58864.792307,6331.458471,3965.634038,2789.633317,3051.959829,5530.860676,2066.124262,220.035645,4729.309426,56.585524,17967.777625,58299.950123,8559.552680,3126.828724,0.000000,7075.016617,4413.683592,39934.830995
768.627617,520.103971,1003.194270,2975.215790,76487.629063,935.413668,248.543613,907.212786,5404.274477,86137.931530,16.444836,16.511753,38.011216,5.129980,1884.682545,3772.514438,3762.103613,259.082082,178821.465108,0.000000,665.990545,1681.682496
0.626867,650.283470,330.282390,0.000000,1266.810286,273.031712,149.831759,703.149457,1001.741649,1037.819301,5.911032,17.301518,49.539186,1.145937,1569.462705,1368.294279,0.000000,92.281865,1567.487865,346.570958,0.000000,298.601072
2046.780534,967.327833,12433.634395,4391.727817,16019.567521,13760.419934,7342.883429,4567.095484,909.739707,1475.229226,8.120973,174.184621,594.262899,6908.072279,11669.940849,59572.910133,1947.096729,67721.165448,73738.147238,750.490450,317.575251,0.000000
