0.000000,2683.286438,15398.595851,0.000000,4460.488200,660.494161,2401.166519,242.364749,3044.364948,6414.727811,214.057986,58.046357,194.565362,0.000000,630.669602,3136.736556,1.473479,124.898754,2301.481859,3645.108503,0.000000,728.374185
8756.242180,0.000000,1201.185017,262.381279,2839.203034,967.200411,3734.013171,251.635320,66.549362,1396.533904,23.756870,57.437488,73.040990,0.000000,2028.824651,10182.977841,1064.895995,301.518695,7956.679542,350.189554,299.475814,2623.040485
15350.202712,1630.311352,0.000000,2305.742448,16225.259087,7602.335907,7668.836181,1627.636484,269.145509,3077.944806,68.323521,146.660538,10446.378423,0.000000,4508.921483,7935.915533,6821.914841,8024.200029,13392.471644,784.300563,1538.093529,16752.820561
0.930740,939.713564,1465.602495,0.000000,5489.262247,2649.711419,783.318766,1654.915235,989.742682,4487.198896,36.734035,66.268151,1404.418034,0.000000,5850.768174,7965.280676,0.468126,252.031973,5319.836755,2450.936479,0.000000,2678.343145
6633.987359,5055.434137,6044.832229,8971.832291,0.000000,24074.822557,14053.734765,284620.107116,90795.313801,191038.265322,197.107970,45172.075888,29075.793169,0.000000,7263.178865,32898.803677,7313.620219,3968.176920,28834.960504,276631.894604,1588.836128,32591.041628
595.934087,667.966624,4316.193983,3038.390664,24479.487900,0.000000,2817.476009,917.061133,204.086830,1570.070735,146.090463,213.223686,5338.289217,0.000000,1846.352730,12154.524590,2285.102255,2222.165461,3129.161820,438.382117,1102.010154,7134.985914
2127.611579,1597.993389,9373.748435,3073.852516,9614.397061,5577.339416,0.000000,1105.182044,540.795842,1400.885639,319.837324,311.436761,2583.867925,0.000000,4281.263064,17082.704895,3897.547587,694.662419,5751.693405,1063.332377,992.331689,6351.719159
789.060996,346.720023,2763.945074,1717.807261,470383.144621,2088.596806,785.837316,0.000000,921.711960,1440.042285,301.621880,61.673166,851.712357,0.000000,2788.628073,4835.880553,1850.897902,675.856487,31716.876639,1274.481130,336.344403,81813.087206
1104.233372,41.828868,2741.818413,1154.245404,232495.378242,235.098712,178.630490,605.348265,0.000000,86036.311401,91.737658,39.898332,83.766370,0.000000,1115.400505,2553.340873,967.688054,200.666795,9515.507181,2386.329334,323.475993,863.719921
948.017675,368.692115,8974.927713,4943.503152,376762.875837,733.822264,1436.502467,1075.823425,106112.003970,0.000000,138.854905,25.392807,103.150692,0.000000,4578.590446,6572.619923,2794.730394,291.402408,16344.602361,3861.725566,3153.746632,2224.354720
181.618504,107.740404,141.242601,130.024067,1044.938852,512.266737,1016.059420,236.074555,62.418170,310.428315,0.000000,40.067869,848.030720,0.000000,366.399852,78.127834,347.985006,89.904236,720.701376,48.746156,28.774782,161.899604
14.602131,12.019604,591.378962,24.396329,19224.980964,101.726018,127.491581,63.265180,18.045510,68.171128,4.499459,0.000000,87.349091,0.000000,123.155701,1225.757688,52.467370,9.818936,935.547272,10.708971,2.635447,3107.542188
1591.018630,1233.146586,17781.770665,3221.876154,15758.147795,4919.838279,8958.754251,1867.396717,240.385405,620.904086,283.044418,192.028152,0.000000,0.000000,8283.495841,36143.607630,2012.978739,633.661781,2445.729741,664.051519,782.436834,7080.791120
16.501792,27.881769,111.080369,7.081426,5785.538897,44.325699,51.434520,15.176652,5.205159,11.905394,3.312194,0.921857,11.246756,0.000000,26.788517,206.345028,22.549190,7.359829,137.575537,10.870792,3.824174,1505.642696
6066.643894,11215.521238,5859.762422,13580.569453,53345.768597,16289.706303,18382.601650,8452.288672,3602.180819,11910.332267,671.974615,3148.075319,11819.583440,0.000000,0.000000,0.763344,12944.940925,3805.986544,43800.975041,6538.033535,2674.138458,57921.685868
1055.634883,2791.715725,18528.804862,2524.312992,46678.448018,5774.280831,29734.348083,2658.379073,1019.046094,2473.810910,2.451683,1222.132066,1153.320683,0.000000,0.000000,0.000000,2313.522046,1983.225148,7875.957816,1301.636328,697.099536,25633.768057
0.027666,301.737774,579.545989,0.000000,7987.108816,1808.970854,1580.507883,1698.661977,2375.167597,3809.696016,95.863402,139.285578,1211.377381,0.000000,3326.062629,9021.744519,0.000000,361.157969,7582.616942,3119.611888,0.000000,3166.499041
157.819354,54.396837,783.051498,169.923980,13826.716200,817.416004,740.761149,178.855635,198.389649,349.753987,116.869887,19.299079,295.371769,0.000000,658.245534,1459.947762,282.027980,0.000000,122813.346994,312.480869,20.578284,33514.280436
6701.327113,1987.690467,10105.962370,6491.469883,44364.438556,9022.242616,5282.758371,3666.531990,2374.266438,7208.283254,1547.077718,765.900965,6546.027151,0.000000,19813.675954,42024.836619,8575.523479,84817.122814,0.000000,10548.263802,3056.141918,38531.488108
910.694739,358.884142,4883.598801,2730.495116,246957.285207,358.679461,173.408065,1171.969724,3048.728051,58943.415658,8.166131,30.212044,136.714067,0.000000,3077.073780,4827.306753,3005.962767,314.313952,16112.747909,0.000000,978.875653,1432.706861
0.268842,317.189055,547.979105,0.000000,2481.143798,612.418505,422.155624,215.949439,1041.397287,2114.381877,19.126508,5.267182,47.673096,0.000000,1273.041156,1075.533885,0.000000,41.383852,1075.031068,669.769562,0.000000,737.917649
1873.677076,969.082757,16622.199824,2816.966944,25367.533474,4672.768207,8308.340787,4060.126747,646.030579,1669.880618,16.667001,669.295991,487.922423,0.000000,9583.429438,59672.749483,1477.711948,77422.695953,78817.215317,1195.521689,957.848140,0.000000
